CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,ValorBeneficioConsolidadoAsignado,ValorUltimoBeneficioAsignado
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05120,Heterosexual,NO,ATENDIDO,Unión libre,ND,2020-01-01,2020-01-01,Mujer,Básica primaria (o.  o.),ANTIOQUIA,CÁCERES,Colombia,30-49,FORMACION,FORMACION,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,RETIRADO,Casado(a),ND,2019-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CÓRDOBA,LORICA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,13,13657,Heterosexual,NO,RETIRADO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),BOLIVAR,SAN JUAN NEPOMUCENO,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CALI,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CALI,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CALI,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,CALI,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),ANTIOQUIA,MEDELLÍN,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2021-01-01,1900-01-01,Mujer,ESPECIALIZACIÓN,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,>65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CAUCA,POPAYÁN,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CAUCA,POPAYÁN,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CAUCA,POPAYÁN,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,86,86001,Heterosexual,SI,ATENDIDO,Unión libre,ND,2019-01-01,2021-01-01,Mujer,Básica primaria (o.  o.),PUTUMAYO,MOCOA,Colombia,50-65,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52399,Heterosexual,NO,RETIRADO,Unión libre,ND,2018-01-01,1900-01-01,Hombre,Media (o  o),NARIÑO,LA UNIÓN,Colombia,18-29,ND,ND,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76520,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Media (o  o),VALLE DEL CAUCA,PALMIRA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,2,2,19,19001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),CAUCA,POPAYÁN,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,17,17174,Heterosexual,NO,RETIRADO,Soltero(a),ND,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CALDAS,CHINCHINÁ,Colombia,30-49,ND,ND,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,VINCULADOINSCRITO,Viudo(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Ninguno,VALLE DEL CAUCA,CALI,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Separado(a) o divorciado(a),ND,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),ATLANTICO,BARRANQUILLA,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),TOLIMA,IBAGUÉ,Colombia,50-65,ND,ND,CC,NO REGISTRADO,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),TOLIMA,IBAGUÉ,Colombia,50-65,ND,ND,CC,NO REGISTRADO,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,RETIRADO,Casado(a),ND,2019-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),CÓRDOBA,MONTELÍBANO,Colombia,18-29,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),TOLIMA,IBAGUÉ,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,86,86001,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2019-01-01,2021-01-01,Mujer,TÉCNICA PROFESIONAL,PUTUMAYO,MOCOA,Colombia,30-49,ADMINISTRATIVO Y OPERATIVO,ADMINISTRATIVO Y OPERATIVO,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23466,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),CÓRDOBA,MONTELÍBANO,Colombia,50-65,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05088,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,PROFESIONAL,ANTIOQUIA,BELLO,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Media (o  o),CAUCA,POPAYÁN,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Media (o  o),BOGOTA,BOGOTA D.C.,Colombia,18-29,ND,ND,CC,NO REGISTRADO,0 - 1.500.000,0 - 1.300.000
1,1,1,68,68001,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),ND,2022-01-01,1900-01-01,Hombre,PROFESIONAL,SANTANDER,BUCARAMANGA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),META,VILLAVICENCIO,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),ND,2022-01-01,1900-01-01,Hombre,Media (o  o),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88001,Heterosexual,NO,RETIRADO,Unión libre,RAIZAL,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),SAN ANDRÉS Y PROVIDENCIA,SAN ANDRÉS,Colombia,50-65,ND,ND,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76111,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Universitario (),VALLE DEL CAUCA,GUADALAJARA DE BUGA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),BOGOTA,BOGOTA D.C.,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),BOGOTA,BOGOTA D.C.,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),BOGOTA,BOGOTA D.C.,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),BOGOTA,BOGOTA D.C.,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Posgrado (),TOLIMA,IBAGUÉ,Colombia,18-29,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,2,73,73001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),TOLIMA,IBAGUÉ,Colombia,>65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Media (o  o),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Media (o  o),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Media (o  o),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,27,27001,Heterosexual,SI,VINCULADOINSCRITO,Casado(a),AFROCOLOMBIANO - NEGRO,2022-01-01,1900-01-01,Mujer,Media (o  o),CHOCO,QUIBDÓ,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23162,Heterosexual,NO,RETIRADO,Soltero(a),ND,2018-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),CÓRDOBA,CERETÉ,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,No responde,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),VALLE DEL CAUCA,CALI,Colombia,30-49,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),RAIZAL,2021-01-01,1900-01-01,Mujer,TECNOLÓGICO,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2021-01-01,1900-01-01,Hombre,PROFESIONAL,SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,50-65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76520,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,PALMIRA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76520,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,PALMIRA,Colombia,30-49,ND,ND,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54001,Heterosexual,NO,VINCULADOINSCRITO,Viudo(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),NORTE DE SANTANDER,CÚCUTA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,70,70001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Hombre,TÉCNICA PROFESIONAL,SUCRE,SINCELEJO,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,66,66001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,TÉCNICA PROFESIONAL,RISARALDA,PEREIRA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Unión libre,ND,2022-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),ATLANTICO,BARRANQUILLA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,20,20013,Heterosexual,NO,RETIRADO,Soltero(a),ND,2019-01-01,1900-01-01,Hombre,Básica Secundaria (o  o),CESAR,AGUSTÍN CODAZZI,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Hombre,Básica Secundaria (o  o),BOGOTA,BOGOTA D.C.,Colombia,18-29,ND,ND,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),ND,2022-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),BOGOTA,BOGOTA D.C.,Colombia,18-29,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),RAIZAL,2021-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,>65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),RAIZAL,2021-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,>65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,88,88564,Heterosexual,NO,VINCULADOINSCRITO,Casado(a),RAIZAL,2021-01-01,1900-01-01,Hombre,Básica primaria (o.  o.),SAN ANDRÉS Y PROVIDENCIA,PROVIDENCIA,Colombia,>65,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,Heterosexual,NO,VINCULADOINSCRITO,Soltero(a),ND,2022-01-01,1900-01-01,Mujer,Técnico o tecnológico (),ATLANTICO,BARRANQUILLA,Colombia,30-49,ND,ND,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76736,Heterosexual,NO,RETIRADO,Viudo(a),ND,2018-01-01,1900-01-01,Mujer,Básica primaria (o.  o.),VALLE DEL CAUCA,SEVILLA,Colombia,50-65,ND,ND,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
